order_id,customer_id,product,quantity,order_date,region,price
4108,4525,Phone,5,2024-07-26,East,2057.34
4109,4339,SSD,3,2025-03-27,South,230.5
4110,3433,Keyboard,2,2025-12-29,North,152.8
4111,3822,Keyboard,2,2024-03-22,East,256.44
4112,1847,Headphones,5,2025-02-21,West,139.71
4113,3434,Monitor,3,2025-06-27,East,1060.84
4114,3924,Headphones,1,2025-08-01,North,422.27
4115,1258,Headphones,5,2025-06-14,North,485.54
4116,1282,Keyboard,2,2025-07-18,South,213.16
4117,2649,Headphones,2,2024-09-28,North,298.76
4118,2898,Phone,2,2025-07-14,West,2486.32
4119,1039,Headphones,5,2024-06-14,East,120.77
4120,3533,SSD,4,2023-04-29,East,372.64
4121,3976,Phone,4,2023-03-07,West,1667.09
4122,3267,Keyboard,4,2023-09-02,North,109.95
4123,4200,Monitor,3,2023-02-26,East,1338.06
4124,2014,Mouse,5,2025-12-03,North,67.41
4125,4071,SSD,2,2024-06-07,North,349.54
4126,4591,Phone,3,2024-02-28,North,1533.78
4127,1612,Monitor,4,2024-01-30,West,
4128,3975,Monitor,1,2024-03-25,South,1913.89
4129,2915,Phone,3,2025-08-11,North,1144.83
4130,1687,Keyboard,3,2025-02-01,East,297.88
4131,4690,Laptop,5,2024-03-18,North,4820.95
4132,1612,Monitor,3,2025-08-24,North,668.98
4133,3307,Monitor,5,2025-06-10,East,1868.55
4134,4037,Keyboard,1,2024-06-17,North,191.14
4135,4013,Keyboard,2,2023-06-06,West,269.74
4136,3413,Headphones,2,2023-03-30,East,572.82
4137,2781,Keyboard,4,2023-07-21,North,264.73
4138,2810,Monitor,4,2025-09-06,North,1104.32
4139,3591,Phone,1,2024-04-06,East,1882.49
4140,3696,Laptop,2,2024-12-09,South,3394.31
4141,2547,Webcam,4,2024-03-29,East,197.26
4142,2930,Headphones,3,2024-01-15,East,225.35
4143,3861,Webcam,5,2024-02-05,East,221.28
4144,4958,Phone,4,2024-07-04,East,2170.15
4145,4087,Laptop,1,2025-07-24,West,4532.07
4146,2152,Laptop,2,2025-10-09,North,4874.02
4147,1574,Laptop,1,2025-09-04,North,2871.85
4148,4180,Mouse,5,2024-10-22,East,140.57
4149,2910,Phone,5,2025-06-21,South,1979.42
4150,2012,SSD,1,2024-03-20,East,236.1
4151,4604,Headphones,4,2023-02-21,East,283.44
4152,1669,Headphones,4,2023-11-25,South,271.13
4153,1268,Laptop,2,2025-02-08,North,4957.73
4154,4233,Phone,2,2024-05-12,East,2429.24
4155,2283,Mouse,3,2023-05-05,West,169.7
4156,1923,Laptop,3,2023-07-23,North,3418.51
4157,2125,Keyboard,2,2025-02-06,East,116.02
4158,2529,SSD,3,2024-10-04,South,562.18
4159,2758,Webcam,1,2025-11-10,North,165.77
4160,2594,Headphones,4,2024-08-12,North,
4161,1246,Webcam,3,2023-12-28,North,158.42
4162,4711,Monitor,3,2023-12-27,East,1956.89
4163,4866,Laptop,1,2023-02-24,East,2125.28
4164,4908,Keyboard,5,2023-10-19,West,93.59
4165,2560,Headphones,2,2025-12-10,North,482.52
4166,3178,Webcam,1,2025-04-21,West,128.46
4167,3400,SSD,5,2025-02-23,East,590.71
4168,3243,Mouse,1,2023-09-11,North,84.63
4169,4864,Phone,4,2024-05-06,North,2361.7
4170,2939,Headphones,1,2025-09-11,East,431.14
4171,1929,SSD,1,2024-07-26,West,435.35
4172,4737,Webcam,4,2025-05-08,East,372.92
4173,4453,Phone,2,2025-09-19,East,1672.57
4174,4069,Webcam,5,2025-08-18,North,208.25
4175,3692,Phone,3,2023-08-13,North,1169.96
4176,1226,Mouse,2,2023-04-13,North,
4177,3748,Mouse,1,2025-08-27,North,164.6
4178,4547,Laptop,3,2025-12-07,East,2383.81
4179,4548,Laptop,4,2025-01-06,West,3182.05
4180,1264,Headphones,2,2023-08-21,North,304.61
4181,2395,Mouse,5,2023-08-16,East,142.96
4182,4557,Keyboard,2,2025-10-03,North,119.63
4183,2457,Webcam,2,2024-06-05,North,348.23
4184,1645,Webcam,3,2023-01-13,North,146.39
4185,3258,Webcam,4,2024-03-20,North,332.53
4186,4643,Headphones,4,2023-12-06,North,524.88
4187,4448,Webcam,2,2024-08-20,South,141.82
4188,2418,Monitor,4,2023-06-06,South,1714.12
4189,2473,Phone,3,2024-10-17,South,2013.36
4190,3990,Webcam,3,2025-09-29,East,359.8
4191,2387,SSD,5,2025-03-08,South,379.49
4192,2899,Phone,4,2024-05-05,West,1197.56
4193,3504,Laptop,5,2025-04-14,West,4736.12
4194,3772,Webcam,1,2025-08-09,West,332.81
4195,4799,SSD,3,2023-12-23,East,159.44
4196,2249,Keyboard,2,2024-12-17,East,284.85
4197,1981,SSD,3,2023-12-28,North,576.84
4198,2154,Mouse,1,2023-01-08,East,90.4
4199,1587,Mouse,2,2024-04-16,North,31.7
4200,1475,Laptop,4,2023-06-21,North,3657.61
4201,2821,Monitor,4,2023-04-06,North,1870.51
4202,1985,Headphones,3,2024-11-04,South,162.22
4203,4348,Headphones,2,2024-08-30,North,395.25
4204,3203,Keyboard,2,2024-04-18,West,232.94
4205,4831,Laptop,5,2024-09-05,North,2404.07
4206,2241,Laptop,1,2024-11-19,West,3539.82
4207,1189,Monitor,4,2025-06-16,South,633.21
4208,2440,Webcam,3,2023-04-20,East,258.6
4209,1980,Headphones,2,2024-12-10,East,321.06
4210,2698,Webcam,4,2025-08-22,East,164.7
4211,2715,Laptop,3,2025-05-20,South,4559.24
4212,3593,Webcam,4,2024-10-10,East,202.17
4213,1040,Mouse,3,2023-12-15,South,
4214,3354,Keyboard,4,2024-04-07,East,247.67
4215,1942,Headphones,5,2025-06-03,East,189.31
4216,1337,Monitor,1,2023-09-03,North,678.67
4217,2337,Keyboard,4,2025-03-08,South,51.96
4218,2098,Phone,1,2025-05-19,North,1319.87
4219,4000,Mouse,4,2025-12-26,West,168.71
4220,3326,Monitor,2,2025-12-09,East,1659.15
4221,4247,SSD,5,2025-03-26,North,542.31
4222,1895,Keyboard,5,2024-05-29,South,240.15
4223,4733,Laptop,1,2023-08-14,South,2071.97
4224,3320,Phone,2,2024-07-31,South,1455.38
4225,3884,Monitor,3,2024-05-20,East,508.89
4226,3667,Laptop,5,2023-06-04,East,2108.15
4227,2674,Mouse,2,2023-04-21,East,111.35
4228,3909,SSD,2,2024-04-27,West,312.0
4229,4854,Phone,1,2025-03-18,East,1749.49
4230,4930,Headphones,2,2023-10-01,East,133.08
4231,1930,SSD,2,2023-06-04,East,414.74
4232,1288,Laptop,3,2025-11-08,East,2195.01
4233,1723,Keyboard,1,2023-12-11,West,155.92
4234,3940,Webcam,1,2025-01-04,East,192.75
4235,3319,Monitor,2,2024-07-22,North,835.92
4236,2953,Phone,3,2023-10-21,West,
4237,2089,Laptop,4,2024-10-06,East,2001.57
4238,1482,Headphones,5,2023-12-04,North,262.05
4239,1935,Webcam,1,2024-03-27,East,105.09
4240,3295,Monitor,3,2023-12-10,South,1881.95
4241,1155,Monitor,3,2024-12-17,West,611.5
4242,2070,Laptop,2,2024-09-22,West,4859.32
4243,2958,Headphones,5,2025-02-03,North,345.71
4244,3501,Mouse,1,2023-03-26,West,117.24
4245,3248,Webcam,4,2025-01-06,East,332.2
4246,2683,Mouse,2,2024-10-21,East,148.21
4247,1123,Phone,1,2023-08-15,South,1203.0
4248,3048,Laptop,1,2023-04-19,North,2076.4
4249,1967,Webcam,3,2023-05-15,South,329.1
4250,4830,Phone,5,2025-07-26,North,1020.56
4251,1854,SSD,4,2023-10-18,East,419.27
4252,1639,Mouse,5,2025-04-01,West,190.25
4253,3238,SSD,3,2025-11-18,West,397.25
4254,2602,SSD,4,2024-01-29,North,278.51
4255,3563,Webcam,4,2023-01-27,North,137.22
4256,1441,Monitor,2,2023-01-13,West,540.42
4257,2944,Phone,4,2024-07-07,South,1859.52
4258,2838,SSD,1,2025-07-21,West,401.1
4259,2829,Headphones,5,2024-03-20,East,330.86
4260,3190,Keyboard,5,2023-08-12,East,98.44
4261,4262,Mouse,2,2023-01-21,North,70.23
4262,1532,Mouse,4,2024-04-11,North,192.95
4263,3274,Headphones,3,2024-10-14,South,110.2
4264,2336,Webcam,1,2024-09-09,North,196.3
4265,4700,Webcam,2,2025-02-18,East,92.42
4266,1948,Webcam,4,2024-04-02,South,141.3
4267,4373,Phone,3,2024-10-01,East,2386.33
4268,4725,Laptop,4,2024-10-24,West,2448.69
4269,3019,SSD,2,2025-08-18,South,420.35
4270,1459,Monitor,3,2023-06-29,East,1020.42
4271,4472,Keyboard,3,2024-06-21,West,208.26
4272,1550,Laptop,3,2024-06-10,South,4556.43
4273,1392,Laptop,3,2023-01-22,North,2859.63
4274,4938,Headphones,4,2024-07-30,East,139.31
4275,2787,Phone,3,2025-02-01,East,1147.11
4276,1844,Mouse,4,2025-07-10,East,104.65
4277,4278,Mouse,3,2025-11-10,North,117.56
4278,3257,Headphones,3,2025-01-14,North,570.95
4279,2138,Phone,2,2024-11-02,South,827.37
4280,4808,Headphones,4,2024-09-28,North,478.81
4281,1645,Mouse,4,2025-10-20,East,42.33
4282,4322,Laptop,5,2023-06-01,East,2233.77
4283,3266,Monitor,2,2023-01-13,East,1481.2
4284,3454,SSD,4,2024-12-15,North,559.02
4285,2466,Webcam,2,2025-06-24,North,172.06
4286,4674,Phone,2,2023-09-06,East,1257.82
4287,2377,SSD,2,2024-01-22,East,427.97
4288,3935,Keyboard,1,2024-03-14,West,244.07
4289,3605,Keyboard,4,2023-10-27,South,267.24
4290,3597,Laptop,2,2024-12-21,East,2749.12
4291,1141,Headphones,1,2024-04-17,East,470.1
4292,3659,Headphones,1,2025-10-03,West,253.61
4293,1500,Mouse,3,2024-09-24,West,122.62
4294,1839,Laptop,3,2024-02-25,West,2572.56
4295,3749,Mouse,4,2025-08-13,West,54.82
4296,4618,Mouse,3,2025-08-30,East,189.0
4297,2682,Keyboard,4,2023-01-24,North,186.8
4298,2565,Mouse,1,2024-06-21,East,30.78
4299,3046,SSD,1,2025-02-15,North,507.05
4300,4917,Webcam,4,2024-09-29,North,
4301,2530,Mouse,3,2024-06-23,East,85.4
4302,1595,Keyboard,3,2025-06-21,East,165.99
4303,2904,Webcam,4,2024-02-25,East,223.96
4304,1280,Headphones,5,2024-04-28,South,237.38
4305,1423,Phone,3,2025-10-25,East,2466.95
4306,3903,Monitor,2,2023-06-06,West,1315.83
4307,1269,Mouse,3,2023-02-21,East,182.54
4308,1153,SSD,5,2023-08-31,East,413.41
4309,3661,Webcam,1,2025-02-12,East,300.86
4310,2750,Phone,1,2024-02-24,West,850.22
4311,1661,Keyboard,1,2024-02-29,South,177.95
4312,2967,Phone,3,2023-03-21,North,2026.17
4313,1082,Monitor,1,2024-11-25,South,682.79
4314,4693,SSD,5,2023-12-20,South,455.25
4315,3994,Phone,5,2023-10-20,North,943.26
4316,3946,SSD,3,2024-12-17,East,513.16
4317,2449,Webcam,2,2024-06-12,South,392.89
4318,2298,Phone,3,2024-04-24,North,1865.45
4319,4784,SSD,1,2024-04-21,North,184.69
4320,3331,Phone,3,2023-01-25,West,1797.48
4321,1979,Phone,5,2024-03-06,East,2059.47
4322,3220,Laptop,3,2023-11-13,South,4799.29
4323,4398,Mouse,3,2024-09-29,South,37.73
4324,4789,Keyboard,2,2023-12-24,South,243.76
4325,4134,Monitor,5,2024-11-20,East,698.87
4326,4144,Keyboard,4,2023-12-10,East,247.65
4327,3810,Laptop,4,2024-07-12,West,4666.13
4328,2659,Laptop,5,2024-12-12,East,4583.73
4329,2398,Webcam,4,2024-07-16,West,288.92
4330,1632,Laptop,1,2024-03-14,North,3502.3
4331,2531,Mouse,4,2025-11-10,West,178.68
4332,1786,Laptop,1,2023-05-23,East,3557.21
4333,3990,Phone,5,2025-05-17,North,1123.19
4334,4059,Keyboard,4,2023-12-19,North,285.71
4335,1397,Headphones,4,2025-10-13,East,286.65
4336,2143,Monitor,1,2024-04-12,North,1436.52
4337,1933,Laptop,1,2025-05-26,East,
4338,2460,Keyboard,3,2025-07-07,East,77.63
4339,2852,Webcam,2,2025-12-17,South,256.33
4340,3723,Laptop,4,2025-04-20,North,3663.78
4341,3983,Mouse,2,2025-05-27,West,92.86
4342,3512,Laptop,2,2023-02-21,North,2935.22
4343,1285,Laptop,4,2025-10-08,North,3122.52
4344,1264,SSD,1,2025-03-24,South,507.82
4345,3367,SSD,3,2023-09-26,West,310.98
4346,3720,Laptop,5,2023-04-06,East,4764.12
4347,4447,Webcam,4,2023-09-30,South,116.15
4348,3867,SSD,4,2023-05-13,South,569.21
4349,3136,Laptop,5,2025-07-16,South,4068.64
4350,2677,Monitor,2,2023-03-30,North,1016.53
4351,2226,Keyboard,3,2024-11-15,East,51.71
4352,1820,SSD,2,2025-04-03,North,511.09
4353,2762,SSD,5,2023-01-05,East,586.2
4354,4048,Mouse,5,2023-12-23,East,197.01
4355,3381,Laptop,3,2023-07-23,North,
4356,3269,Laptop,5,2024-04-15,West,2211.51
4357,1040,Laptop,5,2024-04-08,South,2941.26
4358,2731,Laptop,3,2024-05-11,North,2929.22
4359,1067,SSD,4,2024-12-02,West,196.07
4360,1987,Phone,2,2025-04-16,North,
4361,2799,Phone,4,2023-03-04,North,1827.78
4362,3561,Headphones,4,2023-08-27,South,464.41
4363,4944,Laptop,2,2024-06-23,North,2153.04
4364,4708,Headphones,4,2023-07-17,West,237.7
4365,4693,Monitor,3,2025-02-19,North,1032.81
4366,2621,Headphones,2,2023-01-30,North,546.12
4367,2655,Keyboard,1,2024-10-27,West,275.35
4368,4198,Phone,4,2025-12-22,North,1241.95
4369,2278,Phone,5,2025-12-16,West,1628.46
4370,1694,Laptop,2,2024-08-22,South,3274.27
4371,4087,SSD,1,2025-10-14,North,387.02
4372,3524,Laptop,5,2024-09-11,North,2858.34
4373,2085,Monitor,1,2025-12-05,North,1194.38
4374,3928,Mouse,4,2023-03-18,South,54.71
4375,3479,Monitor,5,2024-12-29,North,1564.33
4376,2693,Keyboard,4,2025-03-24,East,142.44
4377,3315,Laptop,5,2024-12-08,South,3627.25
4378,2058,Laptop,2,2023-09-25,South,3813.8
4379,1778,Monitor,3,2025-02-03,North,1754.79
4380,4647,Monitor,3,2024-08-07,East,622.64
4381,1493,Monitor,1,2024-02-23,North,1224.11
4382,2585,Phone,5,2025-05-19,North,2319.92
4383,2492,Headphones,4,2025-12-17,West,264.9
4384,2790,Headphones,2,2024-01-19,South,322.26
4385,1660,Laptop,2,2025-03-13,North,2255.22
4386,2348,Phone,2,2024-05-24,North,2076.14
4387,2327,Monitor,3,2024-03-05,South,
4388,2299,Laptop,4,2024-07-31,East,3892.93
4389,4940,Phone,2,2025-07-28,North,1436.22
4390,2986,Keyboard,2,2025-11-15,South,134.54
4391,4755,Mouse,1,2024-08-11,South,129.54
4392,4060,Phone,5,2025-03-08,West,1765.04
4393,3044,Webcam,5,2024-01-07,North,209.74
4394,4272,Laptop,5,2025-07-16,East,2835.03
4395,4516,SSD,1,2025-11-25,North,378.68
4396,2928,Headphones,3,2025-11-08,East,233.55
4397,2347,Webcam,1,2023-05-20,East,112.85
4398,2058,Monitor,2,2023-03-08,North,1698.73
4399,1976,Mouse,4,2025-10-11,South,149.39
4400,1481,SSD,2,2023-09-18,South,187.96
4401,1727,Keyboard,2,2025-08-31,South,90.65
4402,3527,SSD,4,2024-09-18,North,195.08
4403,4136,Mouse,5,2024-08-01,North,164.42
4404,2031,SSD,1,2025-10-18,North,497.79
4405,4372,Mouse,3,2024-09-30,North,99.37
4406,1342,Phone,2,2024-02-14,East,2196.38
4407,4502,Laptop,2,2025-04-12,North,4921.88
4408,2447,SSD,3,2023-04-23,North,586.71
4409,3379,SSD,1,2024-09-14,East,591.39
4410,3485,Laptop,2,2025-03-31,East,4539.15
4411,4659,Mouse,3,2025-04-19,West,66.89
4412,3221,Monitor,2,2023-07-08,West,586.13
4413,3606,Laptop,5,2023-10-04,East,4434.98
4414,1526,Mouse,5,2023-04-13,North,82.45
4415,2896,Laptop,2,2023-04-17,East,3013.26
4416,1658,Monitor,2,2025-01-26,East,609.49
4417,3073,Keyboard,5,2023-06-22,East,228.68
4418,1819,Webcam,2,2025-09-25,North,217.84
4419,3652,Mouse,1,2024-12-22,East,64.73
4420,1405,Headphones,1,2025-04-10,East,426.23
4421,3279,Headphones,4,2023-08-13,South,589.94
4422,3580,Mouse,1,2023-05-14,East,114.73
4423,4890,Phone,2,2025-11-26,North,1830.83
4424,2573,Keyboard,2,2023-04-03,East,90.71
4425,2811,Phone,3,2023-03-16,East,1073.63
4426,1504,Webcam,1,2025-01-25,North,226.64
4427,4740,Headphones,5,2023-07-02,West,522.38
4428,1178,Monitor,5,2024-12-17,West,1863.73
4429,1131,Mouse,4,2024-04-03,North,139.1
4430,2846,Webcam,3,2024-09-18,North,195.37
4431,2478,SSD,5,2024-02-13,East,487.52
4432,3395,SSD,4,2023-07-26,South,281.37
4433,3587,Laptop,1,2024-11-03,South,2658.66
4434,1771,Headphones,3,2025-10-09,East,497.71
4435,2429,Keyboard,3,2025-01-17,West,237.83
4436,3123,Headphones,2,2023-09-30,South,541.05
4437,1578,Keyboard,1,2024-01-14,North,194.12
4438,3901,Keyboard,3,2024-09-17,East,274.18
4439,2515,Mouse,4,2024-10-25,East,34.5
4440,1193,Keyboard,5,2025-11-15,West,113.43
4441,3007,Phone,1,2024-11-10,North,2167.57
4442,2185,SSD,1,2024-06-27,East,340.65
4443,3394,Webcam,3,2025-01-02,South,156.6
4444,3998,Monitor,3,2023-04-01,East,1694.21
4445,2384,Headphones,3,2024-04-20,North,511.13
4446,2792,Monitor,4,2024-12-26,West,1184.38
4447,4655,Webcam,2,2024-06-17,East,229.31
4448,2110,Laptop,3,2024-11-28,West,4342.81
4449,4333,Webcam,2,2025-05-29,South,326.83
4450,3261,Headphones,2,2023-03-26,East,533.28
4451,4736,SSD,1,2024-08-14,West,440.49
4452,4793,Monitor,5,2025-04-20,West,778.84
4453,2936,Monitor,5,2023-03-18,West,1324.57
4454,3620,Mouse,4,2023-11-26,North,95.01
4455,1779,Mouse,4,2024-01-18,South,34.6
4456,1261,Webcam,5,2024-01-12,North,142.88
4457,1729,Webcam,5,2023-12-07,South,145.79
4458,1282,Laptop,1,2024-02-28,North,2247.01
4459,4719,Keyboard,1,2023-06-23,East,163.33
4460,2490,Headphones,5,2024-02-10,East,354.02
4461,4451,Mouse,3,2023-03-23,East,87.8
4462,1361,Headphones,3,2023-01-21,East,306.18
4463,4520,Laptop,1,2024-11-21,North,3648.48
4464,1440,Mouse,2,2025-10-06,West,50.48
4465,3140,Mouse,5,2024-02-02,North,125.59
4466,2644,Keyboard,4,2023-11-26,South,227.48
4467,3800,Headphones,3,2023-08-13,South,537.38
4468,1866,SSD,2,2025-02-19,West,285.71
4469,2447,Headphones,3,2025-06-12,West,473.7
4470,1141,Headphones,2,2024-03-13,North,403.01
4471,2314,Keyboard,5,2023-08-11,North,175.7
4472,2455,Mouse,5,2024-05-23,East,186.32
4473,3796,Laptop,5,2024-09-08,East,3860.02
4474,2875,Headphones,1,2025-12-01,East,283.03
4475,2847,Monitor,2,2025-08-16,North,1569.4
4476,2712,SSD,4,2024-08-26,East,581.94
4477,3700,SSD,4,2025-10-31,North,563.18
4478,1700,Keyboard,5,2023-06-01,South,295.07
4479,1997,Phone,4,2023-07-08,North,961.64
4480,3096,Laptop,3,2025-08-17,West,3330.33
4481,2325,Monitor,2,2024-11-06,North,1149.03
4482,1880,Headphones,2,2024-09-29,East,291.91
4483,2213,Phone,2,2023-07-30,North,1103.43
4484,2159,Laptop,3,2023-12-05,South,4496.6
4485,1554,Keyboard,1,2023-02-16,West,218.27
4486,1403,Phone,3,2025-03-30,North,1830.18
4487,1891,Mouse,2,2025-09-01,West,105.97
4488,3912,Webcam,2,2025-12-16,West,204.33
4489,1601,Phone,2,2025-04-16,East,2136.99
4490,2830,Webcam,4,2025-08-09,North,248.59
4491,1340,SSD,1,2024-08-20,West,423.44
4492,4828,Monitor,3,2023-06-19,West,650.0
4493,2968,Laptop,2,2025-04-18,West,3414.45
4494,1703,Monitor,5,2025-11-22,West,695.47
4495,1317,Monitor,1,2025-03-06,South,580.75
4496,3665,Headphones,5,2025-08-16,East,444.65
4497,2386,Keyboard,1,2025-03-25,South,118.7
4498,4893,Phone,2,2023-12-08,South,2440.59
4499,3429,Laptop,1,2023-02-17,East,3816.5
4500,3280,SSD,1,2023-12-30,East,440.32
4501,2800,Mouse,2,2024-12-25,East,63.46
4502,2367,Keyboard,5,2023-05-18,West,82.22
4503,2572,Keyboard,5,2023-12-21,North,181.35
4504,1816,Laptop,4,2025-12-29,South,4776.68
4505,1552,Keyboard,5,2025-03-21,South,63.94
4506,4600,Headphones,5,2024-12-12,North,354.09
4507,1855,Keyboard,1,2023-02-28,South,99.68
4508,2812,SSD,4,2025-02-09,West,501.89
4509,3866,SSD,2,2024-01-24,East,
4510,4642,Headphones,2,2025-04-25,North,
4511,1182,Phone,3,2025-05-18,South,1847.77
4512,4112,Phone,4,2023-12-05,East,2472.12
4513,2574,Monitor,1,2025-01-26,South,1292.21
4514,1396,SSD,3,2024-08-18,East,278.45
4515,2727,Headphones,3,2024-03-11,North,176.07
4516,3826,Mouse,2,2024-01-12,South,198.24
4517,2517,Phone,5,2024-01-26,East,1758.49
4518,4730,Keyboard,1,2024-04-25,East,143.67
4519,1906,Laptop,4,2025-03-31,North,2642.95
4520,2356,Laptop,3,2023-04-24,West,4850.6
4521,3174,Webcam,1,2025-02-12,North,280.65
4522,4629,SSD,2,2023-06-21,North,175.95
4523,4628,Headphones,3,2023-01-18,East,129.72
4524,1000,Mouse,3,2023-08-23,East,189.7
4525,4239,Monitor,2,2024-12-23,North,1565.15
4526,4691,Keyboard,2,2023-10-08,East,75.86
4527,1018,Headphones,2,2025-04-10,North,411.88
4528,4403,Webcam,1,2024-02-22,West,214.22
4529,1583,Laptop,1,2023-10-11,East,4366.11
4530,1455,Headphones,1,2024-08-07,North,236.86
4531,4004,Keyboard,5,2024-09-13,North,145.71
4532,3036,Mouse,3,2023-08-09,East,58.46
4533,2132,SSD,1,2023-01-09,East,263.62
4534,4339,Mouse,5,2025-04-11,West,62.16
4535,3492,Phone,3,2024-01-10,West,841.31
4536,4311,Keyboard,1,2024-06-17,South,61.54
4537,2952,Webcam,2,2024-12-02,West,347.4
4538,4372,Phone,4,2025-04-11,East,2166.47
4539,3649,Phone,1,2025-02-15,South,1039.23
4540,3150,Phone,4,2025-07-28,East,1935.42
4541,1987,Headphones,1,2024-03-22,North,472.82
4542,4321,Webcam,2,2024-11-10,North,96.41
4543,4524,Laptop,4,2023-12-10,West,2265.63
4544,1519,Mouse,5,2024-02-29,East,125.71
4545,4224,SSD,2,2024-09-16,West,318.37
4546,1858,Headphones,4,2023-11-02,North,449.7
4547,1173,Laptop,4,2023-05-28,South,3673.06
4548,2366,Mouse,2,2025-04-28,South,35.27
4549,4741,SSD,2,2025-01-01,South,457.66
4550,4052,Webcam,2,2024-03-29,West,145.25
4551,3478,SSD,3,2025-07-26,South,290.67
4552,1726,Webcam,5,2023-02-02,East,315.64
4553,4760,Keyboard,1,2025-09-10,East,242.81
4554,2710,SSD,4,2024-01-26,East,305.62
4555,2875,Mouse,1,2023-12-23,East,45.17
4556,3897,Mouse,2,2024-07-26,East,160.84
4557,2681,Webcam,5,2024-04-08,East,358.47
4558,2347,Mouse,5,2025-07-18,North,193.93
4559,1989,Monitor,3,2023-04-09,West,976.74
4560,4744,Keyboard,2,2023-05-28,West,80.96
4561,3686,Headphones,4,2024-07-23,South,568.83
4562,1419,SSD,3,2024-12-27,East,329.89
4563,1593,Headphones,2,2025-09-28,East,146.77
4564,3532,Laptop,3,2023-10-30,West,3496.34
4565,4730,Headphones,1,2023-01-04,North,195.26
4566,2774,Phone,2,2025-02-16,East,1403.97
4567,3459,Mouse,4,2023-04-17,North,84.46
4568,1935,Headphones,4,2023-03-16,North,593.64
4569,2107,Laptop,2,2025-11-29,East,
4570,2136,Laptop,3,2024-09-30,West,3475.41
4571,4808,Phone,5,2024-11-25,East,1673.38
4572,1331,Laptop,2,2023-03-14,East,3812.27
4573,4449,Webcam,4,2024-07-05,East,359.28
4574,4826,Monitor,1,2025-09-03,West,718.97
4575,3702,Webcam,4,2023-04-06,South,271.88
4576,3088,Mouse,5,2025-06-02,North,84.77
4577,2793,Mouse,4,2023-10-04,West,127.14
4578,1958,Mouse,5,2023-09-16,South,118.01
4579,4868,Keyboard,2,2023-02-15,North,57.48
4580,1104,Headphones,4,2023-12-12,East,391.23
4581,1201,Monitor,3,2025-04-26,East,1563.82
4582,3497,Headphones,3,2025-06-13,South,223.0
4583,2842,Monitor,4,2025-12-12,West,660.3
4584,2866,Headphones,4,2023-08-21,North,205.82
4585,2996,Phone,1,2023-02-20,North,1881.9
4586,2289,SSD,4,2024-10-26,South,360.96
4587,1909,Webcam,1,2024-03-26,North,356.9
4588,1209,Laptop,1,2023-12-17,East,2854.97
4589,1562,Laptop,1,2024-10-10,South,3095.29
4590,4189,Webcam,1,2025-05-27,West,248.98
4591,3760,Phone,2,2024-08-05,East,1582.03
4592,4448,Monitor,3,2023-09-02,South,1321.64
4593,4622,Webcam,1,2024-07-03,North,179.87
4594,2563,Keyboard,3,2024-12-28,South,91.67
4595,1770,Monitor,1,2024-09-30,East,1704.97
4596,4155,Laptop,3,2024-08-06,North,2117.89
4597,3501,Keyboard,4,2023-08-14,East,142.43
4598,3714,Headphones,-1,2025-04-06,South,143.7
4599,1628,Keyboard,3,2024-03-16,West,234.08
4600,4585,Monitor,1,2024-02-16,East,1048.27
4601,2628,Phone,2,2025-03-24,West,851.08
4602,2701,Headphones,3,2023-09-03,East,137.94
4603,1386,Monitor,5,2024-08-05,East,797.9
4604,2935,Headphones,2,2024-05-14,East,493.46
4605,4421,Keyboard,5,2025-09-08,West,249.8
4606,3343,Laptop,3,2024-07-03,East,4989.84
4607,3305,Monitor,1,2023-04-27,East,861.38
4608,2104,SSD,5,2023-07-23,North,177.2
4609,1267,Phone,3,2023-12-17,North,1281.32
4610,3466,SSD,2,2023-11-15,North,230.47
4611,3282,SSD,1,2025-07-28,East,469.67
4612,2856,Webcam,5,2024-05-03,North,390.16
4613,4382,Keyboard,3,2023-04-17,East,118.26
4614,4884,Monitor,1,2024-10-15,South,992.95
4615,2998,Phone,1,2023-06-21,North,1396.9
4616,4033,Monitor,4,2024-06-02,South,1785.43
4617,2380,Keyboard,1,2025-08-15,South,194.5
4618,2236,Monitor,3,2025-03-23,East,1960.96
4619,1573,Headphones,2,2024-06-11,South,413.58
4620,1048,Keyboard,4,2023-11-16,North,226.47
4621,2150,Monitor,3,2025-11-26,West,633.75
4622,1222,Webcam,3,2024-05-13,South,384.54
4623,3968,Laptop,3,2023-09-22,South,3884.17
4624,4350,Monitor,5,2025-06-26,West,1280.27
4625,2431,Headphones,5,2024-02-06,North,293.7
4626,2528,Phone,2,2025-09-13,South,930.99
4627,4365,Webcam,3,2024-08-24,South,122.67
4628,2819,Phone,5,2025-08-09,South,819.88
4629,3324,SSD,5,2023-08-06,North,599.41
4630,2461,Webcam,5,2023-11-26,North,331.61
4631,2130,Phone,2,2023-07-05,South,2155.67
4632,2681,Laptop,2,2023-07-28,North,4190.27
4633,3467,Headphones,3,2023-10-15,North,342.05
4634,3658,SSD,4,2023-03-29,North,189.69
4635,4500,Keyboard,3,2025-09-29,South,68.07
4636,1374,Phone,5,2023-05-16,North,2357.84
4637,3120,Webcam,5,2023-06-07,East,80.1
4638,3021,Headphones,1,2025-03-04,West,449.55
4639,4705,Monitor,3,2025-07-08,East,1442.87
4640,2053,Laptop,5,2023-06-04,West,3503.68
4641,4259,Headphones,5,2023-08-08,East,587.48
4642,4435,Headphones,4,2023-11-18,East,199.06
