order_id,customer_id,product,quantity,order_date,region,price,revenue,category
4839,1976,SSD,5.0,2023-10-19,West,205.68,1028.4,High
4840,2207,SSD,1.0,2023-02-23,North,341.99,341.99,High
4842,2960,Keyboard,2.0,2024-04-21,North,212.2,424.4,High
4843,1557,Webcam,2.0,2023-01-22,North,398.63,797.26,High
4844,2017,SSD,1.0,2025-11-18,East,551.56,551.56,High
4845,4595,Monitor,1.0,2024-11-25,South,1820.57,1820.57,High
4846,2605,SSD,1.0,2023-06-09,North,440.57,440.57,High
4847,4600,Phone,4.0,2025-06-28,North,1260.03,5040.12,High
4848,1882,Keyboard,5.0,2024-06-13,West,146.02,730.1,High
4849,3194,Laptop,3.0,2023-04-11,North,2750.37,8251.11,High
4850,1665,Laptop,2.0,2023-12-09,East,2405.25,4810.5,High
4851,4375,Laptop,2.0,2024-08-01,East,3308.09,6616.18,High
4852,3667,Laptop,5.0,2025-02-28,North,4692.61,23463.05,High
4853,2771,Phone,1.0,2025-04-24,South,2064.53,2064.53,High
4854,3867,Headphones,1.0,2023-05-05,North,592.42,592.42,High
4855,1863,Mouse,2.0,2025-06-08,North,63.12,126.24,High
4856,1581,Monitor,5.0,2024-10-30,North,1250.82,6254.099999999999,High
4857,4070,Phone,2.0,2024-05-17,North,2148.18,4296.36,High
4858,1694,Laptop,1.0,2023-06-22,North,3381.38,3381.38,High
4859,4833,Phone,3.0,2025-06-05,North,1403.59,4210.7699999999995,High
4860,2251,Keyboard,1.0,2023-04-30,East,253.97,253.97,High
4861,4173,Mouse,3.0,2023-09-30,South,103.15,309.45000000000005,High
4862,2610,Laptop,4.0,2025-07-01,West,4738.9,18955.6,High
4863,4488,Monitor,5.0,2025-05-25,North,902.6,4513.0,High
4864,2239,Laptop,4.0,2025-05-07,East,4689.36,18757.44,High
4865,3454,Mouse,1.0,2023-09-18,West,77.34,77.34,Low
4866,1398,Monitor,5.0,2023-10-05,North,934.35,4671.75,High
4867,2946,Mouse,1.0,2023-04-03,East,101.5,101.5,High
4868,1714,Monitor,5.0,2025-08-16,South,1273.72,6368.6,High
4869,1703,Headphones,5.0,2025-04-02,West,309.11,1545.5500000000002,High
4870,3808,Webcam,1.0,2023-05-08,East,355.89,355.89,High
4871,3546,Headphones,1.0,2024-06-15,South,497.78,497.78,High
4872,4825,Phone,5.0,2025-02-11,East,1326.77,6633.85,High
4873,4536,Phone,5.0,2023-06-16,East,1669.58,8347.9,High
4874,2714,SSD,1.0,2025-04-10,South,343.96,343.96,High
4875,2972,Monitor,1.0,2023-08-24,East,584.11,584.11,High
4876,4021,SSD,2.0,2025-11-21,East,486.67,973.34,High
4877,4802,SSD,2.0,2023-07-10,North,231.75,463.5,High
4878,1081,Laptop,2.0,2024-10-18,West,4802.43,9604.86,High
4880,2970,Keyboard,5.0,2023-09-12,East,205.56,1027.8,High
4881,2710,Keyboard,3.0,2025-08-30,South,254.57,763.71,High
4882,3046,Laptop,4.0,2025-12-15,West,2540.89,10163.56,High
4883,4822,Laptop,5.0,2024-10-10,East,3623.41,18117.05,High
4884,3819,Headphones,3.0,2023-04-16,East,218.71,656.13,High
4885,1902,Keyboard,2.0,2023-07-11,West,177.42,354.84,High
4886,1364,Monitor,3.0,2025-09-29,North,1369.15,4107.450000000001,High
4887,1162,Mouse,1.0,2023-06-24,North,58.75,58.75,Low
4888,4119,SSD,1.0,2024-09-26,East,411.37,411.37,High
4889,3558,Phone,5.0,2023-03-26,South,1573.34,7866.7,High
4890,4400,SSD,4.0,2025-08-05,South,384.9,1539.6,High
4891,2863,SSD,2.0,2024-12-28,East,557.24,1114.48,High
4892,1115,Mouse,5.0,2025-11-03,East,112.25,561.25,High
4893,3988,Headphones,2.0,2025-11-26,South,338.07,676.14,High
4894,4920,Keyboard,1.0,2025-11-16,West,167.6,167.6,High
4895,3384,SSD,4.0,2023-03-11,East,430.4,1721.6,High
4896,1880,Webcam,4.0,2023-06-03,West,197.61,790.44,High
4897,3784,Laptop,1.0,2025-02-03,West,4404.08,4404.08,High
4899,1839,Webcam,4.0,2024-06-24,East,175.85,703.4,High
4900,3194,Keyboard,3.0,2024-07-24,South,197.19,591.5699999999999,High
4901,4646,Monitor,2.0,2023-05-29,West,889.83,1779.66,High
4902,4877,Headphones,4.0,2023-01-10,East,144.97,579.88,High
4903,2346,SSD,1.0,2024-10-05,North,242.51,242.51,High
4904,3490,SSD,3.0,2023-03-03,West,561.15,1683.4499999999998,High
4905,3884,SSD,2.0,2025-02-12,East,154.82,309.64,High
4906,2036,Laptop,2.0,2024-06-11,West,2400.38,4800.76,High
4907,1942,Mouse,4.0,2024-03-20,North,158.87,635.48,High
4908,4565,Monitor,4.0,2023-01-17,West,1969.79,7879.16,High
4909,2724,Mouse,5.0,2024-01-04,East,146.99,734.95,High
4910,3334,Phone,5.0,2024-11-14,East,2367.97,11839.849999999999,High
4911,3767,Headphones,4.0,2025-06-26,West,527.62,2110.48,High
4912,2137,Monitor,5.0,2024-08-05,East,1219.96,6099.8,High
4913,3527,Monitor,1.0,2023-09-12,East,1000.28,1000.28,High
4914,1021,SSD,1.0,2024-03-31,North,434.51,434.51,High
4915,4420,Mouse,5.0,2024-10-04,West,120.7,603.5,High
4916,2749,Laptop,4.0,2024-07-14,East,2077.49,8309.96,High
4917,1682,Phone,1.0,2024-06-16,West,2427.41,2427.41,High
4918,4906,SSD,2.0,2023-11-16,South,406.61,813.22,High
4919,4637,SSD,4.0,2023-08-08,South,543.52,2174.08,High
4920,3953,SSD,3.0,2024-11-29,North,480.58,1441.74,High
4922,3367,Monitor,4.0,2024-12-15,South,1851.74,7406.96,High
4923,1125,Headphones,5.0,2025-01-23,South,495.21,2476.0499999999997,High
4924,1276,Monitor,1.0,2025-11-05,East,1144.69,1144.69,High
4925,2999,Keyboard,1.0,2024-02-13,North,260.12,260.12,High
4926,2227,Headphones,4.0,2025-04-07,West,235.78,943.12,High
4927,3241,SSD,2.0,2023-06-22,East,451.81,903.62,High
4928,4752,Headphones,5.0,2025-07-24,West,157.29,786.4499999999999,High
4929,4735,Monitor,2.0,2024-12-07,North,1798.65,3597.3,High
4930,4618,Laptop,4.0,2025-09-02,South,4188.3,16753.2,High
4931,1695,SSD,4.0,2025-02-21,South,218.66,874.64,High
4932,2309,Headphones,2.0,2023-05-12,East,110.67,221.34,High
4933,1056,Keyboard,3.0,2024-10-24,North,147.47,442.40999999999997,High
4934,4805,Mouse,4.0,2023-12-25,South,144.8,579.2,High
4935,4374,Laptop,5.0,2025-01-29,West,2849.44,14247.2,High
4936,4234,Laptop,2.0,2023-06-14,North,4919.77,9839.54,High
4937,1018,Laptop,3.0,2024-12-17,East,4804.04,14412.119999999999,High
4938,4441,Headphones,2.0,2024-03-02,East,398.97,797.94,High
4939,3311,Laptop,3.0,2024-11-07,North,2946.8,8840.400000000001,High
4940,3841,Monitor,3.0,2024-05-02,East,1844.4,5533.200000000001,High
4941,1112,Laptop,5.0,2023-08-01,East,4410.41,22052.05,High
4942,4559,Keyboard,4.0,2025-02-04,North,71.54,286.16,High
4943,4398,SSD,3.0,2023-06-06,South,364.35,1093.0500000000002,High
4944,1541,SSD,4.0,2024-03-10,West,591.55,2366.2,High
4945,3694,Phone,5.0,2025-04-21,North,1571.64,7858.200000000001,High
4947,2088,Headphones,1.0,2023-11-08,East,588.64,588.64,High
4948,4363,Laptop,3.0,2023-05-07,North,3162.08,9486.24,High
4949,1024,Laptop,5.0,2024-01-12,West,4893.68,24468.4,High
4950,2572,Monitor,2.0,2023-08-13,North,706.91,1413.82,High
4951,3048,Mouse,5.0,2025-11-06,South,57.22,286.1,High
4952,3958,Laptop,3.0,2024-05-11,East,2829.63,8488.89,High
4953,2572,Webcam,5.0,2024-04-17,North,229.62,1148.1,High
4954,1140,Keyboard,2.0,2024-04-19,East,95.26,190.52,High
4955,2767,Headphones,1.0,2023-08-05,West,270.09,270.09,High
4956,1647,SSD,3.0,2023-07-15,North,196.64,589.92,High
4957,4972,Phone,3.0,2023-07-20,South,1531.01,4593.03,High
4958,3235,Laptop,5.0,2024-01-01,North,4482.44,22412.199999999997,High
4959,4199,Phone,4.0,2024-12-19,West,1811.59,7246.36,High
4960,1200,Laptop,4.0,2024-02-04,North,4430.48,17721.92,High
4961,4198,Headphones,2.0,2024-08-12,South,167.86,335.72,High
4962,1256,Mouse,1.0,2023-08-02,East,97.9,97.9,Low
4963,4747,Keyboard,1.0,2023-12-07,South,59.83,59.83,Low
4964,1546,SSD,5.0,2025-08-16,North,316.49,1582.45,High
4965,3241,Headphones,5.0,2023-04-29,West,407.25,2036.25,High
4966,3750,Phone,4.0,2025-04-15,South,1767.08,7068.32,High
4967,4175,Laptop,1.0,2025-04-21,South,2180.97,2180.97,High
4968,4606,Phone,1.0,2025-05-16,North,905.5,905.5,High
4969,4336,Keyboard,1.0,2025-08-02,West,126.27,126.27,High
4970,1801,Webcam,2.0,2024-02-06,North,326.85,653.7,High
4971,1941,SSD,2.0,2025-06-01,North,159.26,318.52,High
4972,4455,Headphones,5.0,2024-07-19,South,407.96,2039.8,High
4973,4331,Phone,4.0,2024-02-28,West,1112.29,4449.16,High
4974,1413,Phone,3.0,2023-04-28,North,2405.34,7216.02,High
4975,3014,Keyboard,4.0,2024-01-03,North,157.55,630.2,High
4976,2381,Webcam,2.0,2024-09-21,East,95.32,190.64,High
4977,2098,Laptop,2.0,2023-05-28,South,4140.92,8281.84,High
4978,4426,Webcam,5.0,2023-05-30,East,235.08,1175.4,High
4979,4655,Phone,3.0,2025-03-26,East,2298.11,6894.33,High
4980,4842,Keyboard,1.0,2023-09-13,North,212.96,212.96,High
4981,1909,Laptop,3.0,2023-03-23,East,4077.58,12232.74,High
4982,1187,Webcam,3.0,2023-01-16,North,325.52,976.56,High
4983,4756,SSD,3.0,2025-06-19,South,339.16,1017.48,High
4984,3015,Webcam,5.0,2023-07-12,East,333.62,1668.1,High
4985,2313,SSD,2.0,2024-12-23,South,172.78,345.56,High
4986,3092,Webcam,1.0,2025-12-20,North,324.97,324.97,High
4987,4644,Mouse,3.0,2025-08-30,North,138.17,414.51,High
4988,3130,Laptop,1.0,2025-08-08,West,3700.0,3700.0,High
4989,2146,Webcam,3.0,2024-06-19,West,181.81,545.4300000000001,High
4990,1357,Mouse,2.0,2023-12-09,South,49.4,98.8,Low
4991,2551,Headphones,1.0,2024-01-30,North,423.6,423.6,High
4992,2089,Keyboard,4.0,2025-07-31,West,167.92,671.68,High
4993,3983,Webcam,2.0,2023-09-15,East,149.71,299.42,High
4994,2680,SSD,1.0,2023-02-22,South,169.52,169.52,High
4995,3422,Laptop,3.0,2024-10-12,East,3616.3,10848.900000000001,High
4996,1161,SSD,3.0,2023-09-28,North,206.83,620.49,High
4997,4817,Mouse,2.0,2023-07-20,East,188.0,376.0,High
4998,4451,Mouse,2.0,2024-01-31,West,55.61,111.22,High
4999,4727,Headphones,3.0,2024-01-13,North,116.01,348.03000000000003,High
5000,4429,SSD,1.0,2024-11-06,East,267.92,267.92,High
5001,4259,Monitor,4.0,2024-06-18,East,762.43,3049.72,High
5002,3369,Keyboard,5.0,2025-07-11,West,247.81,1239.05,High
5003,1449,SSD,2.0,2024-02-02,North,280.2,560.4,High
5004,2497,Monitor,3.0,2025-05-16,West,867.86,2603.58,High
5005,2036,Laptop,1.0,2024-07-14,South,4984.43,4984.43,High
5006,3231,Keyboard,2.0,2023-07-09,South,87.52,175.04,High
5007,3158,SSD,1.0,2023-07-24,North,188.25,188.25,High
5008,2950,Headphones,2.0,2025-08-25,West,252.81,505.62,High
5009,3555,Laptop,3.0,2023-02-13,North,3215.27,9645.81,High
5010,2313,Keyboard,1.0,2025-09-30,West,240.11,240.11,High
5011,3342,SSD,3.0,2025-10-15,South,579.95,1739.8500000000001,High
5012,4522,SSD,1.0,2024-10-01,West,493.65,493.65,High
5013,3951,Keyboard,2.0,2025-09-20,North,231.66,463.32,High
5014,2238,Monitor,5.0,2024-12-01,North,1987.17,9935.85,High
5015,1973,Laptop,5.0,2024-12-13,East,4296.09,21480.45,High
5016,1631,Headphones,4.0,2024-09-28,East,169.77,679.08,High
5017,4965,Headphones,4.0,2025-03-14,South,330.76,1323.04,High
5018,2590,Laptop,3.0,2023-11-07,East,3510.51,10531.53,High
5019,2050,Laptop,1.0,2025-05-27,North,2914.43,2914.43,High
5020,4701,Mouse,4.0,2025-05-06,East,57.93,231.72,High
5021,3780,Phone,2.0,2023-10-01,North,2009.96,4019.92,High
5022,4302,SSD,5.0,2024-06-14,North,274.87,1374.35,High
5023,2588,Monitor,1.0,2023-01-17,West,1436.98,1436.98,High
5024,4878,Laptop,5.0,2024-12-18,South,2967.77,14838.85,High
5025,3368,Laptop,1.0,2025-11-19,East,3518.71,3518.71,High
5026,3960,Phone,4.0,2024-04-14,North,1372.99,5491.96,High
5027,4304,Phone,4.0,2025-03-21,North,1499.99,5999.96,High
5028,2693,Keyboard,3.0,2024-07-08,South,233.02,699.0600000000001,High
5029,1436,Webcam,1.0,2023-04-03,South,362.82,362.82,High
5030,3828,Headphones,2.0,2025-05-31,North,354.37,708.74,High
5031,2556,Monitor,4.0,2024-07-31,North,1415.38,5661.52,High
5032,4474,Keyboard,3.0,2024-09-22,North,266.1,798.3000000000001,High
5033,2076,Laptop,4.0,2025-03-31,North,2429.67,9718.68,High
5034,4858,SSD,5.0,2024-08-06,West,222.99,1114.95,High
5035,4384,Phone,4.0,2025-04-25,South,1410.7,5642.8,High
5036,2304,Mouse,1.0,2025-04-21,East,82.54,82.54,Low
5037,3773,Headphones,3.0,2023-11-24,North,593.19,1779.5700000000002,High
5038,3078,Keyboard,1.0,2024-12-30,West,191.02,191.02,High
5039,3384,Mouse,2.0,2023-09-11,North,119.06,238.12,High
5040,1182,Headphones,2.0,2024-07-24,South,389.36,778.72,High
5041,4094,Webcam,4.0,2024-06-27,North,360.05,1440.2,High
5042,3591,Webcam,3.0,2025-04-30,South,157.94,473.82,High
5043,2469,Mouse,3.0,2023-04-30,West,116.86,350.58,High
5044,4145,Phone,3.0,2025-09-01,South,1260.64,3781.92,High
5045,4081,Keyboard,3.0,2025-04-01,West,245.14,735.42,High
5046,4555,Keyboard,4.0,2024-05-28,West,244.28,977.12,High
5047,2479,Webcam,1.0,2025-09-05,North,386.38,386.38,High
5048,2589,Headphones,4.0,2023-04-07,South,323.41,1293.64,High
5049,2587,Mouse,1.0,2025-05-20,West,56.97,56.97,Low
5050,1659,Phone,5.0,2023-09-14,North,2323.9,11619.5,High
5051,1159,Laptop,5.0,2023-05-08,East,4671.81,23359.050000000003,High
5052,4953,Keyboard,1.0,2023-02-26,West,108.67,108.67,High
5053,4085,SSD,4.0,2024-08-04,East,274.32,1097.28,High
5054,4249,Laptop,2.0,2024-07-09,East,2940.24,5880.48,High
5056,4949,Webcam,2.0,2024-10-14,East,345.29,690.58,High
5057,2011,SSD,4.0,2023-06-07,South,214.97,859.88,High
5058,1052,Keyboard,3.0,2023-03-26,North,225.1,675.3,High
5059,3455,Keyboard,3.0,2023-11-18,East,138.2,414.59999999999997,High
5060,3894,Mouse,5.0,2023-11-05,West,63.26,316.3,High
5061,2045,SSD,5.0,2023-10-11,East,302.3,1511.5,High
5062,2053,Laptop,1.0,2025-12-01,East,3599.83,3599.83,High
5063,3750,Webcam,2.0,2025-09-29,South,374.85,749.7,High
5064,3307,Mouse,3.0,2023-05-14,West,136.81,410.43,High
5065,2228,Monitor,4.0,2024-09-05,North,1410.62,5642.48,High
5066,4130,Laptop,1.0,2024-10-10,East,2326.22,2326.22,High
5067,2494,Laptop,4.0,2023-08-17,West,2239.4,8957.6,High
5068,3823,Monitor,3.0,2025-09-24,North,694.2,2082.6000000000004,High
5069,2489,Phone,3.0,2023-04-29,West,962.43,2887.29,High
5070,2035,SSD,3.0,2025-07-26,West,409.36,1228.08,High
5071,4702,SSD,3.0,2023-11-20,West,353.68,1061.04,High
5072,2950,Phone,4.0,2025-07-09,South,808.49,3233.96,High
5073,4361,Keyboard,1.0,2023-06-08,South,137.77,137.77,High
5074,1849,Headphones,3.0,2023-08-27,East,163.68,491.04,High
5075,4831,Mouse,5.0,2024-01-31,South,197.98,989.9,High
5076,1353,Headphones,1.0,2023-11-16,North,330.08,330.08,High
5077,4710,Keyboard,5.0,2023-11-05,West,156.53,782.65,High
5078,2098,SSD,4.0,2023-09-06,East,439.88,1759.52,High
5079,3920,Headphones,3.0,2024-06-21,North,278.55,835.6500000000001,High
5080,2739,Laptop,1.0,2024-12-01,North,4146.54,4146.54,High
5081,4632,Laptop,3.0,2024-01-29,East,4714.38,14143.14,High
5083,2464,Monitor,1.0,2025-10-14,South,1074.38,1074.38,High
5084,1990,Keyboard,3.0,2024-02-10,North,180.47,541.41,High
5085,2264,Keyboard,3.0,2025-09-26,East,200.89,602.67,High
5086,4065,Webcam,2.0,2023-01-21,North,351.26,702.52,High
5087,2884,Keyboard,2.0,2023-06-04,North,148.62,297.24,High
5088,4225,Laptop,1.0,2025-05-16,East,2154.29,2154.29,High
5089,2809,Headphones,1.0,2024-07-12,South,415.37,415.37,High
5090,4167,Mouse,3.0,2023-07-13,East,197.77,593.3100000000001,High
5091,4797,Webcam,5.0,2024-02-03,West,353.36,1766.8000000000002,High
5092,3341,Webcam,1.0,2023-10-07,South,322.64,322.64,High
5093,3256,SSD,3.0,2025-09-06,West,229.43,688.29,High
5094,4414,Webcam,5.0,2025-10-30,West,319.56,1597.8,High
5095,2111,Keyboard,2.0,2024-04-16,East,70.37,140.74,High
5096,1817,Keyboard,1.0,2023-06-01,North,173.48,173.48,High
5098,2960,Mouse,2.0,2024-07-06,West,183.9,367.8,High
5099,3437,Laptop,4.0,2024-12-30,South,2479.51,9918.04,High
5100,3372,Mouse,2.0,2024-05-27,East,164.11,328.22,High
5101,3987,Laptop,3.0,2025-10-09,North,2145.54,6436.62,High
5102,1888,Headphones,5.0,2023-06-20,North,450.88,2254.4,High
5103,2855,SSD,4.0,2025-04-29,South,282.2,1128.8,High
5105,1667,Phone,4.0,2023-05-05,North,1941.96,7767.84,High
5106,4722,Phone,1.0,2023-06-24,South,1325.14,1325.14,High
5107,1632,SSD,3.0,2024-05-18,West,255.98,767.9399999999999,High
5108,3624,Keyboard,4.0,2024-12-11,West,209.83,839.32,High
5109,2642,Webcam,2.0,2023-04-16,West,167.27,334.54,High
5110,4730,Keyboard,5.0,2024-06-11,South,96.7,483.5,High
5111,1136,Keyboard,3.0,2023-02-07,East,211.92,635.76,High
5112,2946,SSD,2.0,2024-01-30,West,475.93,951.86,High
5113,2697,Keyboard,1.0,2025-07-09,East,109.51,109.51,High
5114,1427,Webcam,4.0,2024-04-21,North,251.48,1005.92,High
5115,2475,Mouse,2.0,2024-12-22,South,142.82,285.64,High
5116,3659,SSD,3.0,2023-11-11,West,573.86,1721.58,High
5117,4921,Headphones,2.0,2023-12-31,North,501.72,1003.44,High
5118,3958,Phone,1.0,2023-06-30,North,1515.39,1515.39,High
5119,1818,SSD,5.0,2025-01-03,South,529.98,2649.9,High
5120,3188,Monitor,4.0,2025-05-25,West,1162.54,4650.16,High
5121,2106,Phone,3.0,2025-09-20,North,1021.22,3063.66,High
5122,3224,Phone,4.0,2024-10-22,East,1379.87,5519.48,High
5123,1197,Webcam,4.0,2023-09-01,North,337.51,1350.04,High
5124,3671,Laptop,4.0,2023-11-09,East,4867.41,19469.64,High
5126,2995,Keyboard,2.0,2023-09-19,North,209.77,419.54,High
5127,3738,Keyboard,5.0,2023-08-19,West,169.59,847.95,High
5128,4492,Laptop,1.0,2024-12-03,West,2486.17,2486.17,High
5129,3448,Webcam,3.0,2024-10-07,South,112.81,338.43,High
5130,4769,SSD,2.0,2025-01-26,North,383.33,766.66,High
5131,1470,Headphones,4.0,2025-04-21,South,463.89,1855.56,High
5133,2948,Webcam,3.0,2024-05-30,North,295.9,887.6999999999999,High
5134,1928,Monitor,3.0,2024-03-17,South,1356.22,4068.66,High
5135,4899,Headphones,3.0,2024-08-05,South,570.37,1711.1100000000001,High
5136,3010,Webcam,3.0,2023-09-19,North,147.06,441.18,High
5137,4800,SSD,5.0,2025-01-18,North,415.98,2079.9,High
5138,3679,Headphones,3.0,2025-03-29,East,306.9,920.6999999999999,High
5139,3998,Keyboard,1.0,2025-09-28,South,115.39,115.39,High
5140,1905,Mouse,2.0,2025-05-16,West,90.74,181.48,High
5141,3222,Webcam,1.0,2024-08-30,West,174.25,174.25,High
5142,1022,Phone,4.0,2025-06-28,South,1697.0,6788.0,High
5143,4796,Headphones,5.0,2024-06-06,East,379.03,1895.1499999999999,High
5144,4988,Headphones,5.0,2025-11-02,East,532.77,2663.85,High
5145,1234,Laptop,4.0,2023-06-11,East,4343.92,17375.68,High
5146,4084,Monitor,1.0,2023-01-05,North,953.77,953.77,High
5147,2124,Mouse,1.0,2023-07-21,North,188.33,188.33,High
5148,1928,SSD,4.0,2024-02-20,West,540.76,2163.04,High
5149,4607,Laptop,3.0,2025-11-01,North,3877.59,11632.77,High
5150,4947,Keyboard,3.0,2025-08-05,East,54.66,163.98,High
5151,1522,Phone,2.0,2025-01-21,East,1155.53,2311.06,High
5152,2808,Monitor,1.0,2025-08-07,North,1683.98,1683.98,High
5153,4523,Laptop,1.0,2024-01-08,East,3361.28,3361.28,High
5154,1430,Webcam,4.0,2024-03-06,West,120.3,481.2,High
5155,1792,Headphones,4.0,2024-11-20,North,304.13,1216.52,High
5156,2629,Headphones,3.0,2023-04-28,West,205.95,617.8499999999999,High
5157,2736,Monitor,1.0,2024-08-10,North,1838.85,1838.85,High
5158,1532,Headphones,1.0,2025-12-05,West,544.63,544.63,High
5159,4923,Webcam,5.0,2023-08-15,East,203.86,1019.3000000000001,High
5160,4026,Laptop,2.0,2023-12-14,East,2412.18,4824.36,High
5161,2746,Laptop,2.0,2023-05-21,North,3076.49,6152.98,High
5162,2675,Headphones,3.0,2023-07-23,South,164.37,493.11,High
5163,2316,Headphones,1.0,2025-09-30,West,252.02,252.02,High
5164,3857,Keyboard,5.0,2025-05-10,South,242.8,1214.0,High
5165,1912,Phone,1.0,2025-04-24,East,1296.31,1296.31,High
5166,2124,SSD,4.0,2025-09-21,West,394.89,1579.56,High
5167,2525,Monitor,3.0,2023-11-09,South,678.31,2034.9299999999998,High
5168,2327,Laptop,2.0,2023-05-17,South,3042.88,6085.76,High
5169,3918,Monitor,1.0,2023-12-17,West,559.46,559.46,High
5170,3587,Keyboard,3.0,2023-06-22,West,187.04,561.12,High
5171,2023,Laptop,2.0,2023-03-20,South,3042.87,6085.74,High
5172,2576,Keyboard,1.0,2025-09-05,East,268.0,268.0,High
5173,2378,Keyboard,5.0,2024-07-22,West,148.14,740.6999999999999,High
5174,4374,Mouse,3.0,2025-05-12,North,124.82,374.46,High
5175,2519,Headphones,1.0,2023-02-26,North,588.32,588.32,High
5176,2681,Webcam,2.0,2023-12-29,East,285.67,571.34,High
5177,4839,Mouse,2.0,2023-05-14,North,115.08,230.16,High
5178,2997,SSD,5.0,2023-01-14,East,194.16,970.8,High
5179,1226,Monitor,3.0,2023-10-10,East,1731.45,5194.35,High
5180,2259,Webcam,3.0,2025-03-16,North,285.56,856.6800000000001,High
5181,1872,Monitor,1.0,2023-05-07,West,662.79,662.79,High
5182,1891,Headphones,2.0,2023-08-06,North,222.83,445.66,High
5183,2478,Webcam,2.0,2025-01-14,South,252.05,504.1,High
5184,2036,Mouse,5.0,2024-11-10,South,37.66,188.29999999999998,High
5185,3257,Monitor,5.0,2025-09-23,West,1577.47,7887.35,High
5186,3788,Mouse,3.0,2023-09-17,North,68.72,206.16,High
5187,1396,Headphones,2.0,2023-04-09,North,344.86,689.72,High
5188,2123,Webcam,1.0,2023-07-01,West,157.33,157.33,High
5189,3078,Webcam,4.0,2023-06-18,West,236.54,946.16,High
5190,3945,Laptop,1.0,2023-08-21,North,2569.04,2569.04,High
5191,4599,Keyboard,5.0,2025-08-13,North,198.48,992.4,High
5192,1648,Keyboard,1.0,2024-04-16,East,277.6,277.6,High
5193,1328,Mouse,2.0,2024-11-09,East,167.25,334.5,High
5194,4237,Webcam,3.0,2024-01-16,West,157.29,471.87,High
5195,2482,Monitor,4.0,2023-09-08,North,1247.16,4988.64,High
5196,4893,Mouse,3.0,2023-11-15,North,101.93,305.79,High
5198,3005,Phone,4.0,2025-07-25,East,2158.0,8632.0,High
5199,3016,SSD,2.0,2024-08-23,East,198.34,396.68,High
5200,4171,Webcam,2.0,2024-08-29,West,133.94,267.88,High
5201,3668,Keyboard,5.0,2025-02-03,East,225.51,1127.55,High
5202,2878,Webcam,5.0,2025-06-03,North,131.15,655.75,High
5204,2772,Mouse,5.0,2024-05-20,South,198.8,994.0,High
5205,1161,Phone,2.0,2023-03-06,South,2123.23,4246.46,High
5206,4976,Phone,5.0,2023-08-10,West,845.56,4227.799999999999,High
5207,2751,Keyboard,4.0,2024-04-10,East,170.68,682.72,High
5208,1775,Keyboard,3.0,2023-03-13,North,151.52,454.56000000000006,High
5209,4334,Keyboard,1.0,2025-06-06,South,249.88,249.88,High
5210,2827,Headphones,5.0,2024-04-18,North,243.5,1217.5,High
5211,3321,Phone,2.0,2024-10-16,North,1456.41,2912.82,High
5212,4074,Monitor,3.0,2023-01-19,East,640.25,1920.75,High
5213,2051,Headphones,2.0,2024-06-05,East,271.32,542.64,High
5214,3373,Laptop,5.0,2025-02-22,South,4921.56,24607.800000000003,High
5215,1939,SSD,4.0,2024-02-19,South,573.97,2295.88,High
5216,4220,SSD,1.0,2023-12-30,South,487.62,487.62,High
5217,1539,Mouse,1.0,2024-06-11,North,184.23,184.23,High
5218,3535,SSD,3.0,2025-03-06,North,245.03,735.09,High
5219,1821,Keyboard,1.0,2024-03-18,West,205.46,205.46,High
5220,2461,Phone,4.0,2023-09-22,East,1649.95,6599.8,High
5221,2088,SSD,2.0,2024-10-11,West,340.21,680.42,High
5222,1355,Mouse,4.0,2024-05-23,East,85.22,340.88,High
5223,4604,SSD,3.0,2024-04-10,East,539.84,1619.52,High
5225,1234,Headphones,1.0,2024-05-07,North,462.02,462.02,High
5226,3274,Laptop,4.0,2024-06-25,East,4117.85,16471.4,High
5227,2548,Webcam,2.0,2024-12-23,South,123.54,247.08,High
5228,4384,Headphones,4.0,2025-04-21,East,124.47,497.88,High
5229,3096,Headphones,2.0,2023-10-27,South,519.98,1039.96,High
5230,1117,Monitor,2.0,2023-06-23,West,1235.48,2470.96,High
5231,3101,SSD,4.0,2024-10-07,South,514.54,2058.16,High
5232,2673,Mouse,5.0,2023-01-24,South,80.5,402.5,High
5233,3612,Monitor,4.0,2024-12-31,West,1792.75,7171.0,High
5234,2067,Headphones,2.0,2023-01-07,South,515.41,1030.82,High
5235,4886,SSD,3.0,2025-10-26,West,321.75,965.25,High
5236,3100,Laptop,3.0,2025-05-27,North,3235.09,9705.27,High
5237,4657,Phone,1.0,2023-06-15,East,1396.52,1396.52,High
5238,1557,Phone,3.0,2024-03-03,North,859.2,2577.6000000000004,High
5239,4596,SSD,5.0,2023-05-25,North,459.45,2297.25,High
5240,4748,Webcam,2.0,2025-07-21,East,167.27,334.54,High
5241,4173,Mouse,4.0,2024-05-23,North,180.28,721.12,High
5242,2815,Keyboard,4.0,2025-06-25,North,274.34,1097.36,High
5243,4841,Keyboard,5.0,2024-10-06,West,230.64,1153.1999999999998,High
5244,3005,Phone,3.0,2023-03-17,West,1108.66,3325.9800000000005,High
5245,4920,Headphones,2.0,2025-04-03,North,144.65,289.3,High
5246,3915,Headphones,3.0,2025-11-27,South,508.22,1524.66,High
5247,1397,Monitor,1.0,2024-07-19,East,1839.6,1839.6,High
5248,4209,SSD,3.0,2024-09-08,West,308.42,925.26,High
5249,1674,Mouse,1.0,2024-01-16,West,90.0,90.0,Low
